,tweet_text,cyberbullying_type,lang,score,y,processed
22592,https://t.co/mQaSFPwoFp // @hridaybala,other_cyberbullying,en,0.9999953923993412,3,@link@  @
22599,Watching other BSD devs tell roguestar he's wrong and it is delicious.,other_cyberbullying,en,0.8571410382546636,3,watching other bsd devs tell roguestar hes wrong and it is delicious
22603,"@Makofury glad I could help, and I'm so sorry that you're going through that. :(",other_cyberbullying,en,0.9999969001150626,3,@ glad i could help and im so sorry that youre going through that 
22606,"Wow, four rounds of instant restaurants. They know people will tune out when the second phase begins. How long will this go? #mkr",other_cyberbullying,en,0.9999946884659408,3,wow four rounds of instant restaurants they know people will tune out when the second phase begins how long will this go mkr
22609,*whispers* hey guys. being free from abuse/harassment doesn't have to be monetized. it should be for everyone. i can show you the way.,other_cyberbullying,en,0.8571412807848966,3,whispers hey guys being free from abuseharassment doesnt have to be monetized it should be for everyone i can show you the way
22610,Leo status: still zonked out http://t.co/QuSS6Mox8W,other_cyberbullying,en,0.9999961929141784,3,leo status still zonked out @link@
22612,"er, THOSE.",other_cyberbullying,en,0.9999954881542696,3,er those
22618,"The contact form on the site was bugged. Turns out that if you use a ']' in the email subject prefix, it breaks everything. silly wordpress.",other_cyberbullying,en,0.9999964438852116,3,the contact form on the site was bugged turns out that if you use a  in the email subject prefix it breaks everything silly wordpress
22623,https://t.co/SPWoEeDYw9,other_cyberbullying,en,0.9999956364882556,3,@link@
22624,@Firebomb173 @randi_ebooks I saw. It was deleted.,other_cyberbullying,en,0.999995050571004,3,@ @ i saw it was deleted
22630,@alex or in properly angled photographs at low resolution with the brightness jacked up. need this photoshop filter for irl.,other_cyberbullying,en,0.9999946072166812,3,@ or in properly angled photographs at low resolution with the brightness jacked up need this photoshop filter for irl
22637,RT @deray: Guns drawn. Ferguson PD. http://t.co/YE5a0yGKu4,other_cyberbullying,en,0.999995161361548,3,rt @ guns drawn ferguson pd @link@
22639,RT @desertfox899: @freebsdgirl,other_cyberbullying,en,0.999996898826637,3,rt @ @
22642,DevOpsing so hard right now. http://t.co/Sqz1otVsDC,other_cyberbullying,en,0.999997040218106,3,devopsing so hard right now @link@
22645,@seanbonner ideas and observations that are completely dismissive of those in a low income bracket.,other_cyberbullying,en,0.9999980126688928,3,@ ideas and observations that are completely dismissive of those in a low income bracket
22649,"@chic_gamer I've done a lot of public speaking, but never a keynote. This is going to be awesome. 😜",other_cyberbullying,en,0.9999989415168312,3,@ ive done a lot of public speaking but never a keynote this is going to be awesome 😜
22657,"FYGM = fuck you, got mine. @BlankBBS",other_cyberbullying,en,0.5714266570837013,3,fygm  fuck you got mine @
22674,@glitchDreams @FLOSSWeekly i've been told i'm pretty good at drumming up suspense. :),other_cyberbullying,en,0.9999981327409478,3,@ @ ive been told im pretty good at drumming up suspense 
22677,"If the past 6mo have taught us anything, it's that attaching your name to anti-harassment gets yourself targeted for more harassment.",other_cyberbullying,en,0.9999980362986703,3,if the past 6mo have taught us anything its that attaching your name to anti-harassment gets yourself targeted for more harassment
22680,"@dllvllHllvllb @hyperion5182 @PolitiBunny @TheBlockBot she's not on the autoblocker, and i don't run blockbot. blocking manually for now. :)",other_cyberbullying,en,0.9999950223557028,3,@ @ @ @ shes not on the autoblocker and i dont run blockbot blocking manually for now 
22685,@BristolBen Not me. Either guns blazing or waiting quietly in my Trojan Horse...,other_cyberbullying,en,0.9999959374311762,3,@ not me either guns blazing or waiting quietly in my trojan horse
22691,"@informationchef summarize(stats.counters.tweetstats.hashtag.all.count,'5m','sum')",other_cyberbullying,en,0.9999966277550726,3,@ summarizestatscounterstweetstatshashtagallcount5msum
22692,Pulling on my lip rings to freak out my mom.,other_cyberbullying,en,0.9999966544396272,3,pulling on my lip rings to freak out my mom
22694,@tpw_rules nothings broken. I was just driving througg a lot of water.,other_cyberbullying,en,0.999998260471496,3,@ nothings broken i was just driving througg a lot of water
22718,"Those kids will never learn that every time they do something to harass me like this, more people learn about my work to stop harassment.",other_cyberbullying,en,0.999998278234782,3,those kids will never learn that every time they do something to harass me like this more people learn about my work to stop harassment
22726,Like when @GMShivers said that only industry newbies believed sexism existed. Or when @JennofHardwire sends her harassment squad after ppl.,other_cyberbullying,en,0.999997678137048,3,like when @ said that only industry newbies believed sexism existed or when @ sends her harassment squad after ppl
22734,@BrentonPoke yes,other_cyberbullying,en,0.9999967139513376,3,@ yes
22742,"@BasicMountain er, too.",other_cyberbullying,en,0.9999972634181028,3,@ er too
22751,I don't see how they thought it was so hard wanna change that love?? #mkr,other_cyberbullying,en,0.9999979762192898,3,i dont see how they thought it was so hard wanna change that love mkr
22752,"i encourage your bosses to listen to what you just said - oh. let's appeal to the male authority, right?",other_cyberbullying,en,0.999998184537467,3,i encourage your bosses to listen to what you just said - oh lets appeal to the male authority right
22765,I'm getting too many friend reqs from people I don't know. I'd rather just manage a page and keep all that stuff separate from pics of leo.,other_cyberbullying,en,0.9999975597904176,3,im getting too many friend reqs from people i dont know id rather just manage a page and keep all that stuff separate from pics of leo
22768,"TIL I am the ""anti thesis of free speech"". Oh, boy. http://t.co/dv66pVkgku",other_cyberbullying,en,0.9999961732010708,3,til i am the anti thesis of free speech oh boy @link@
22778,Sometimes a lot of this still feels like playing at being a responsible grownup. Discovering much as I travel this path. Good place to be.,other_cyberbullying,en,0.9999978530163884,3,sometimes a lot of this still feels like playing at being a responsible grownup discovering much as i travel this path good place to be
22782,@pdlmma thanks ^.^,other_cyberbullying,en,0.8571398969078128,3,@ thanks 
22787,@jaredchase hahaha,other_cyberbullying,en,0.9999973748072948,3,@ hahaha
22789,RT @TheQuinnspiracy: Gonna be making a big announcement at the panel I am on about online harassment today :D,other_cyberbullying,en,0.999997032433036,3,rt @ gonna be making a big announcement at the panel i am on about online harassment today d
22799,"I didn't have an outward emotional reaction when my own grandmother died, but I am crying for Nimoy.",other_cyberbullying,en,0.9999952766377038,3,i didnt have an outward emotional reaction when my own grandmother died but i am crying for nimoy
22802,@erinjmccarty YUP. Clemson Uni.,other_cyberbullying,en,0.9999972544777014,3,@ yup clemson uni
22803,@em_zyme @nvidiadeveloper @YahooGames @TwitchSupport same. I recently bought their kingpin card. I always buy nvidia.,other_cyberbullying,en,0.9999966595139586,3,@ @ @ @ same i recently bought their kingpin card i always buy nvidia
22807,"RT @Emoroffle: @freebsdgirl Gotta love that ""We determine the good feminists, and it's men"" mentality that GG has. Zero self-awareness.",other_cyberbullying,en,0.9999974070963012,3,rt @ @ gotta love that we determine the good feminists and its men mentality that gg has zero self-awareness
22812,@chrylis @ClarkHat I've met plenty of people educated by private schools who still fail at basic grammar. ;),other_cyberbullying,en,0.9999969568997576,3,@ @ ive met plenty of people educated by private schools who still fail at basic grammar 
22821,@Inglonias expanding? O_o,other_cyberbullying,en,0.9999976982678116,3,@ expanding oo
22823,"@JimmyMcCunty @Spacekatgal oh, darn, you can't? shoot.",other_cyberbullying,en,0.9999970451840702,3,@ @ oh darn you cant shoot
22831,"Given that my friend is quite fit and these gaters were not, they quickly departed at the next stop, instead of ""debating"" further.",other_cyberbullying,en,0.9999984116710868,3,given that my friend is quite fit and these gaters were not they quickly departed at the next stop instead of debating further
22842,@encthenet the ring made me think of hackers when I bought it :),other_cyberbullying,en,0.7142838740349118,3,@ the ring made me think of hackers when i bought it 
22849,@coopatropp np. Will be home soon.,other_cyberbullying,en,0.999997570291758,3,@ np will be home soon
22853,@iglvzx @glitchDreams https://t.co/02jbyWFJ2F top kek?,other_cyberbullying,en,0.9999976933489416,3,@ @ @link@ top kek
22854,This clip is 11 minutes. LISTEN TO IT. LISTEN TO IT. LISTEN TO IT. #stopwadhwa2015 http://t.co/XKOhwKscyO,other_cyberbullying,en,0.9999959631242668,3,this clip is 11 minutes listen to it listen to it listen to it stopwadhwa2015 @link@
22855,Eva &amp; Debra are now my most hated team on #mkr after least night's ep. Snakes in the grass those two.,other_cyberbullying,en,0.9999960406340536,3,eva amp debra are now my most hated team on mkr after least nights ep snakes in the grass those two
22857,@SPeitsch @KirinDave no. singularity university.,other_cyberbullying,en,0.9999937787864588,3,@ @ no singularity university
22873,"It's super common to run into an unintentional DoS, especially in dev. Ever make a stupid mistake that caused a critical lack of resources?",other_cyberbullying,en,0.999996980099706,3,its super common to run into an unintentional dos especially in dev ever make a stupid mistake that caused a critical lack of resources
22875,Presented without comment. http://t.co/xovt80uWWK,other_cyberbullying,en,0.99999709129377,3,presented without comment @link@
22876,"@shaner38 @tv_Expert1 @robinashe So, the hostile help line said hostel?",other_cyberbullying,en,0.9999957180602592,3,@ @ @ so the hostile help line said hostel
22880,wadhwa is now blaming npr for bad health.,other_cyberbullying,en,0.9999969340226093,3,wadhwa is now blaming npr for bad health
22881,@Litazia yup,other_cyberbullying,en,0.9999952039882576,3,@ yup
22882,"@KuraFire yeah, that's my only concern. Being a nonprofit gives us a lot of restrictions.",other_cyberbullying,en,0.9999975825506444,3,@ yeah thats my only concern being a nonprofit gives us a lot of restrictions
22888,http://t.co/3hqI0L6cwU,other_cyberbullying,en,0.9999982901451164,3,@link@
22899,"#cuntandandre unlike MH370, I can't wait to see you crash and burn. #mkr",other_cyberbullying,en,0.9999976116595604,3,cuntandandre unlike mh370 i cant wait to see you crash and burn mkr
22901,"So now he targets women, because you know, they can fight back a lot less. lolllll.",other_cyberbullying,en,0.9999948823824354,3,so now he targets women because you know they can fight back a lot less lolllll
22918,@mwlauthor why can't I DM you?,other_cyberbullying,en,0.857139722155746,3,@ why cant i dm you
22924,"@Transition I had a monoprice mechanical keyboard that was pretty nice, but lighting failed. nice monitor - until it failed, too.",other_cyberbullying,en,0.9999956920076232,3,@ i had a monoprice mechanical keyboard that was pretty nice but lighting failed nice monitor - until it failed too
22926,"I try to make a habit out of not responding to their conspiracy theories, but that one was too funny not to share. :)",other_cyberbullying,en,0.999997516457286,3,i try to make a habit out of not responding to their conspiracy theories but that one was too funny not to share 
22931,@beardyblue I went through that my first night talking about GG when Baldwin started tweeting at me. good lord. that was a bit intimidating.,other_cyberbullying,en,0.999997254991013,3,@ i went through that my first night talking about gg when baldwin started tweeting at me good lord that was a bit intimidating
22939,Leo is stoic as he guards me for the night. http://t.co/JAYIsluOZ2,other_cyberbullying,en,0.9999961675836938,3,leo is stoic as he guards me for the night @link@
22941,Pointed freebsd devs at this thread. Their response: now discussing if they have hipster beards. http://t.co/Bizo592TMj used as an example.,other_cyberbullying,en,0.9999942403711684,3,pointed freebsd devs at this thread their response now discussing if they have hipster beards @link@ used as an example
